policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
317367,FL,COLLIER COUNTY,0,2185.05,0,0,2185.05,2567.87,0,0,0,0,26.208485,-81.804092,Residential,Wood,1
398729,FL,COLLIER COUNTY,0,207000,0,207000,207000,262813.82,0,4140,0,2250,26.178146,-81.813446,Residential,Wood,1
686775,FL,COLLIER COUNTY,0,27000,0,27000,27000,42607.22,0,1350,0,0,26.1399,-81.76924,Residential,Wood,1
256099,FL,COLLIER COUNTY,0,36000000,0,36000000,36000000,49500000,0,0,0,0,26.1616,-81.7802,Commercial,Reinforced Concrete,1
403426,FL,COLLIER COUNTY,0,1854596.89,0,0,1854596.89,2141669.95,0,0,0,0,26.153437,-81.760056,Commercial,Reinforced Masonry,1
285118,FL,COLLIER COUNTY,1162800,1162800,1162800,1162800,1162800,1658050.47,0,58140,0,0,26.139,-81.76494,Residential,Masonry,1
200935,FL,COLLIER COUNTY,0,380320.54,0,0,380320.54,317890.16,0,0,0,0,26.13791,-81.71371,Residential,Masonry,1
713727,FL,COLLIER COUNTY,0,22132.15,0,0,22132.15,31668.18,0,0,0,0,26.13791,-81.71371,Residential,Wood,1
602185,FL,COLLIER COUNTY,0,10658.79,0,0,10658.79,10819.26,0,0,0,0,26.13791,-81.71371,Residential,Wood,1
955513,FL,COLLIER COUNTY,0,2537416.62,0,0,2537416.62,1938017.92,0,0,0,0,26.16201,-81.76134,Commercial,Reinforced Masonry,1
853911,FL,COLLIER COUNTY,0,658981.16,0,0,658981.16,789974.76,0,0,0,0,26.147415,-81.777451,Residential,Masonry,1
570776,FL,COLLIER COUNTY,0,47013.62,0,0,47013.62,35555.84,0,0,0,0,26.13667,-81.74999,Residential,Wood,1
108609,FL,COLLIER COUNTY,0,38772.67,0,0,38772.67,58624.28,0,0,0,0,26.13667,-81.74999,Residential,Wood,1
391284,FL,COLLIER COUNTY,0,449537.73,0,0,449537.73,753802.84,0,0,0,0,26.13667,-81.74999,Residential,Masonry,1
231932,FL,COLLIER COUNTY,0,9270000,0,0,9270000,7564651.18,0,0,0,0,26.13667,-81.74999,Commercial,Reinforced Concrete,1
832996,FL,COLLIER COUNTY,0,12690000,0,0,12690000,11610000,0,0,0,0,26.13667,-81.74999,Commercial,Reinforced Concrete,1
143206,FL,COLLIER COUNTY,0,12960000,0,0,12960000,9180000,0,0,0,0,26.16345,-81.7719,Commercial,Reinforced Concrete,1
990302,FL,COLLIER COUNTY,0,4684781.9,0,0,4684781.9,6890564.6,0,0,0,0,26.16345,-81.7719,Commercial,Reinforced Masonry,1
796984,FL,COLLIER COUNTY,0,5567467.01,0,0,5567467.01,8740611.42,0,0,0,0,26.161787,-81.772499,Commercial,Reinforced Masonry,1
391644,FL,COLLIER COUNTY,0,7241258.78,0,0,7241258.78,9000000,0,0,0,0,26.16531,-81.75591,Commercial,Reinforced Masonry,1
924090,FL,COLLIER COUNTY,0,11843.29,0,0,11843.29,15094.15,0,0,0,0,26.160269,-81.775597,Residential,Wood,3
429924,FL,COLLIER COUNTY,0,16249.27,0,0,16249.27,17696.89,0,0,0,0,26.160269,-81.775597,Residential,Wood,3
374745,FL,COLLIER COUNTY,0,2396.86,0,0,2396.86,3391.65,0,0,0,0,26.160269,-81.775597,Residential,Wood,3
753522,FL,COLLIER COUNTY,0,5710.16,0,0,5710.16,8702.83,0,0,0,0,26.160269,-81.775597,Residential,Wood,3
748789,FL,COLLIER COUNTY,0,993607.95,0,0,993607.95,1123969.31,0,0,0,0,26.1514,-81.7411,Residential,Masonry,4
258247,FL,COLLIER COUNTY,2250018,2250018,2250018,2250018,2250018,3719617.26,0,112500.9,0,0,26.1663,-81.751411,Commercial,Reinforced Masonry,1
214675,FL,COLLIER COUNTY,0,347220,0,347220,347220,573188,0,17361,0,0,26.14088,-81.76385,Residential,Wood,1
445686,FL,COLLIER COUNTY,0,121747.5,0,121747.5,121747.5,183654.4,0,0,0,0,26.14489,-81.71572,Residential,Wood,3
955637,FL,COLLIER COUNTY,0,546997.5,0,546997.5,546997.5,817099.4,0,0,0,0,26.14489,-81.71572,Residential,Masonry,3
924038,FL,COLLIER COUNTY,0,2459178,0,2459178,2459178,2366012.04,0,122958.9,0,0,26.14489,-81.71572,Commercial,Reinforced Masonry,3
632788,FL,COLLIER COUNTY,0,78142.5,0,78142.5,78142.5,59328.91,0,0,0,0,26.142179,-81.761963,Residential,Wood,1
857662,FL,COLLIER COUNTY,0,260887.5,0,260887.5,260887.5,309856.08,0,0,0,0,26.142179,-81.761963,Residential,Wood,1
717134,FL,COLLIER COUNTY,0,9540000,0,9540000,9540000,13050000,0,0,0,0,26.142179,-81.761963,Commercial,Reinforced Concrete,1
256949,FL,COLLIER COUNTY,0,1939922.14,0,0,1939922.14,1934579.59,0,0,0,0,26.163,-81.7657,Commercial,Reinforced Masonry,1
503101,FL,COLLIER COUNTY,0,395904.15,0,0,395904.15,464960.92,0,0,0,0,26.209881,-81.768326,Residential,Masonry,1
472179,FL,COLLIER COUNTY,0,46589.11,0,0,46589.11,67275.32,0,0,0,0,26.186319,-81.774673,Residential,Wood,1
872705,FL,COLLIER COUNTY,0,56133.45,0,0,56133.45,62442.85,0,0,0,0,26.173645,-81.78223,Residential,Wood,3
925827,FL,COLLIER COUNTY,0,192716.74,0,0,192716.74,214339.95,0,0,0,0,26.173645,-81.78223,Residential,Wood,3
791566,FL,COLLIER COUNTY,0,1883933.1,0,1883933.1,1883933.1,3027804.53,0,0,0,0,26.198355,-81.743325,Commercial,Reinforced Masonry,3
592819,FL,COLLIER COUNTY,0,1456308,0,1456308,1456308,1738540.49,0,72815.4,0,0,26.183006,-81.767509,Residential,Masonry,4
837072,FL,COLLIER COUNTY,0,2612871,0,2612871,2612871,2164084.28,0,0,0,0,26.183006,-81.767509,Commercial,Reinforced Masonry,4
933383,FL,COLLIER COUNTY,372744.9,372744.9,372744.9,372744.9,372744.9,644049.51,0,0,0,0,26.174019,-81.756889,Residential,Masonry,1
479943,FL,COLLIER COUNTY,0,18630000,0,0,18630000,23850000,0,0,0,0,26.26337,-81.824385,Commercial,Reinforced Concrete,1
109207,FL,COLLIER COUNTY,0,6085203.32,0,0,6085203.32,9450000,0,0,0,0,26.26337,-81.824385,Commercial,Reinforced Masonry,1
638731,FL,COLLIER COUNTY,0,11340000,0,0,11340000,14130000,0,0,0,0,26.26337,-81.824385,Commercial,Reinforced Concrete,1
986003,FL,COLLIER COUNTY,0,2004820,0,0,2004820,2255823.46,0,0,0,0,26.26337,-81.824385,Commercial,Reinforced Masonry,1
482572,FL,COLLIER COUNTY,46890000,0,46890000,46890000,46890000,76950000,0,0,0,0,26.21689,-81.81087,Commercial,Steel Frame,1
404571,FL,COLLIER COUNTY,0,4431895.38,0,0,4431895.38,3955998.45,0,0,0,0,26.27437,-81.81303,Commercial,Reinforced Masonry,1
248672,FL,COLLIER COUNTY,0,83219.4,0,83219.4,83219.4,89490.81,0,0,0,0,26.27437,-81.81303,Residential,Wood,1
102550,FL,COLLIER COUNTY,0,54050.4,0,54050.4,54050.4,63952.43,0,0,0,0,26.230036,-81.811989,Residential,Wood,1
938413,FL,COLLIER COUNTY,0,196052.24,0,0,196052.24,298920.07,0,0,0,0,26.213577,-81.800575,Residential,Wood,3
867691,FL,COLLIER COUNTY,220142.7,220142.7,0,0,220142.7,247335.61,0,0,0,0,26.26812,-81.80196,Residential,Wood,3
733520,FL,COLLIER COUNTY,0,7604062.25,0,0,7604062.25,8538282.13,0,0,0,0,26.25317,-81.82203,Commercial,Reinforced Masonry,3
215950,FL,COLLIER COUNTY,0,364247.42,0,0,364247.42,299389.53,0,0,0,0,26.2438,-81.8058,Residential,Masonry,3
490250,FL,COLLIER COUNTY,0,6979.08,0,0,6979.08,5831.27,0,0,0,0,26.25035,-81.80817,Residential,Wood,1
551570,FL,COLLIER COUNTY,0,5428.17,0,0,5428.17,4468.47,0,0,0,0,26.224945,-81.807895,Residential,Wood,4
215135,FL,COLLIER COUNTY,0,509331.89,0,0,509331.89,376090.67,0,0,0,0,26.224945,-81.807895,Residential,Masonry,4
907588,FL,COLLIER COUNTY,0,106942.07,0,0,106942.07,92053.38,0,0,0,0,26.243948,-81.674973,Residential,Wood,1
541103,FL,COLLIER COUNTY,0,235103.37,0,0,235103.37,280957.93,0,0,0,0,26.243982,-81.671806,Residential,Wood,1
209392,FL,COLLIER COUNTY,0,27720.22,0,0,27720.22,41330.85,0,0,0,0,26.2719,-81.817725,Residential,Wood,3
494210,FL,COLLIER COUNTY,0,11070000,0,0,11070000,13500000,0,0,0,0,26.217272,-81.803291,Commercial,Reinforced Concrete,1
399071,FL,COLLIER COUNTY,0,1660573.5,0,0,1660573.5,2245062.17,0,0,0,0,26.272333,-81.81662,Residential,Masonry,1
228453,FL,COLLIER COUNTY,0,186300000,0,0,186300000,169200000,0,0,0,0,26.25199,-81.8208,Commercial,Steel Frame,1
635548,FL,COLLIER COUNTY,0,392792.37,0,0,392792.37,552081.46,0,0,0,0,26.2438,-81.8058,Residential,Masonry,4
360988,FL,COLLIER COUNTY,5355000,5355000,5355000,5355000,5355000,8394155.28,0,0,0,0,26.217556,-81.791336,Commercial,Reinforced Masonry,1
610572,FL,COLLIER COUNTY,3869588.7,3869588.7,3869588.7,3869588.7,3869588.7,5498933.2,0,0,0,0,26.217556,-81.791336,Commercial,Reinforced Masonry,1
995816,FL,COLLIER COUNTY,1520714.7,1520714.7,1520714.7,1520714.7,1520714.7,2252275.8,0,0,0,0,26.217556,-81.791336,Residential,Masonry,1
849385,FL,COLLIER COUNTY,0,3894732.24,0,0,3894732.24,4654738.6,0,0,0,0,26.211567,-81.770988,Commercial,Reinforced Masonry,1
526133,FL,COLLIER COUNTY,23760,23760,23760,23760,23760,36923.04,0,1188,1188,0,26.247311,-81.767174,Residential,Wood,1
446585,FL,COLLIER COUNTY,56160,56160,56160,56160,56160,54764.76,0,2808,2808,0,26.247311,-81.767174,Residential,Wood,1
794281,FL,COLLIER COUNTY,108000,108000,108000,108000,108000,163522.8,0,5400,5400,0,26.247311,-81.767174,Residential,Wood,1
628082,FL,COLLIER COUNTY,108000,108000,108000,108000,108000,123197.76,0,5400,5400,0,26.247311,-81.767174,Residential,Wood,1
686105,FL,COLLIER COUNTY,44280,44280,44280,44280,44280,45617.26,0,2214,2214,0,26.247311,-81.767174,Residential,Wood,1
969964,FL,COLLIER COUNTY,663356.7,663356.7,0,0,663356.7,951794.81,0,0,0,0,26.21549,-81.78202,Residential,Masonry,1
521929,FL,COLLIER COUNTY,349200.9,349200.9,0,0,349200.9,334859.22,0,0,0,0,26.268795,-81.783203,Residential,Wood,1
486884,FL,COLLIER COUNTY,0,12330000,0,0,12330000,20610000,0,0,0,0,26.232754,-81.769531,Commercial,Reinforced Concrete,1
758338,FL,COLLIER COUNTY,0,1133642.38,0,0,1133642.38,1583471.68,0,0,0,0,26.261637,-81.753319,Residential,Masonry,3
683577,FL,COLLIER COUNTY,0,110339.97,0,0,110339.97,158337.42,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
920051,FL,COLLIER COUNTY,0,3814.7,0,0,3814.7,4489.9,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
139498,FL,COLLIER COUNTY,0,213367.36,0,0,213367.36,280600.27,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
581406,FL,COLLIER COUNTY,0,4227.1,0,0,4227.1,6154.69,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
613033,FL,COLLIER COUNTY,0,4227.1,0,0,4227.1,3795.18,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
848970,FL,COLLIER COUNTY,0,4227.1,0,0,4227.1,5244.93,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
199346,FL,COLLIER COUNTY,0,17623.94,0,0,17623.94,24005.61,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
266340,FL,COLLIER COUNTY,0,17623.94,0,0,17623.94,27881.07,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
787779,FL,COLLIER COUNTY,0,17623.94,0,0,17623.94,25645.79,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
960887,FL,COLLIER COUNTY,0,19597.82,0,0,19597.82,35391.32,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
381028,FL,COLLIER COUNTY,0,13482.31,0,0,13482.31,17451.24,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
253897,FL,COLLIER COUNTY,0,13482.31,0,0,13482.31,13394.81,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
622391,FL,COLLIER COUNTY,0,13482.31,0,0,13482.31,12710.57,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
297165,FL,COLLIER COUNTY,0,13482.31,0,0,13482.31,18282.02,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
728788,FL,COLLIER COUNTY,0,13482.31,0,0,13482.31,17738.3,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
705237,FL,COLLIER COUNTY,0,5287.54,0,0,5287.54,7939.24,0,0,0,0,26.21246,-81.7514,Residential,Wood,3
501192,FL,COLLIER COUNTY,0,5287.54,0,0,5287.54,5851.72,0,0,0,0,26.21246,-81.7514,Residential,Wood,3
162991,FL,COLLIER COUNTY,0,6344.62,0,0,6344.62,8344.44,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
300147,FL,COLLIER COUNTY,0,22107.47,0,0,22107.47,35959.13,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
611901,FL,COLLIER COUNTY,0,2598266.02,0,0,2598266.02,4310118,0,0,0,0,26.261637,-81.753319,Commercial,Reinforced Masonry,3
410909,FL,COLLIER COUNTY,0,204074.66,0,0,204074.66,190816.75,0,0,0,0,26.261637,-81.753319,Residential,Wood,3
750165,FL,COLLIER COUNTY,0,11367.44,0,0,11367.44,17733.21,0,0,0,0,26.2419,-81.7668,Residential,Wood,4
557404,FL,COLLIER COUNTY,0,550530.5,0,0,550530.5,614806.04,0,0,0,0,26.246496,-81.78772,Residential,Masonry,3
228133,FL,COLLIER COUNTY,0,1867760.59,0,0,1867760.59,1508254.03,0,0,0,0,26.246496,-81.78772,Commercial,Reinforced Masonry,3
395310,FL,COLLIER COUNTY,0,505894.34,0,0,505894.34,408762.63,0,0,0,0,26.246496,-81.78772,Residential,Masonry,3
283963,FL,COLLIER COUNTY,0,134890.12,0,0,134890.12,175789.34,0,0,0,0,26.246496,-81.78772,Residential,Wood,3
562002,FL,COLLIER COUNTY,0,443753.21,0,0,443753.21,478273.66,0,0,0,0,26.246496,-81.78772,Residential,Masonry,3
361034,FL,COLLIER COUNTY,0,1781212.06,0,0,1781212.06,2307428.42,0,0,0,0,26.246496,-81.78772,Residential,Masonry,3
812752,FL,COLLIER COUNTY,0,1890130.66,0,0,1890130.66,2795336.92,0,0,0,0,26.246496,-81.78772,Commercial,Reinforced Masonry,3
691661,FL,COLLIER COUNTY,0,640207.28,0,0,640207.28,797890.33,0,0,0,0,26.246496,-81.78772,Residential,Masonry,3
610174,FL,COLLIER COUNTY,0,99997.36,0,0,99997.36,106240.4,0,0,0,0,26.246496,-81.78772,Residential,Wood,3
572938,FL,COLLIER COUNTY,0,279263.68,0,0,279263.68,244880.74,0,0,0,0,26.246496,-81.78772,Residential,Wood,3
570978,FL,COLLIER COUNTY,0,2178028.31,0,0,2178028.31,3165618.22,0,0,0,0,26.246496,-81.78772,Commercial,Reinforced Masonry,3
410260,FL,COLLIER COUNTY,0,3972788.78,0,0,3972788.78,5302942.03,0,0,0,0,26.246496,-81.78772,Commercial,Reinforced Masonry,3
894123,FL,COLLIER COUNTY,0,945065.33,0,0,945065.33,1483737.45,0,0,0,0,26.246496,-81.78772,Residential,Masonry,3
994398,FL,COLLIER COUNTY,0,48225.27,0,0,48225.27,67571.56,0,0,0,0,26.246496,-81.78772,Residential,Wood,3
497557,FL,COLLIER COUNTY,0,48225.27,0,0,48225.27,63888.84,0,0,0,0,26.246496,-81.78772,Residential,Wood,3
864576,FL,COLLIER COUNTY,0,3851268.18,0,0,3851268.18,3345242.35,0,0,0,0,26.246496,-81.78772,Commercial,Reinforced Masonry,3
491662,FL,COLLIER COUNTY,0,60228.06,0,0,60228.06,64028.69,0,0,0,0,26.246496,-81.78772,Residential,Wood,3
793634,FL,COLLIER COUNTY,0,226376,0,0,226376,236047.69,0,0,0,0,26.246496,-81.78772,Residential,Wood,3
406856,FL,COLLIER COUNTY,0,2103059.59,0,0,2103059.59,1795238.96,0,0,0,0,26.246496,-81.78772,Commercial,Reinforced Masonry,3
174870,FL,COLLIER COUNTY,0,173692.51,0,0,173692.51,191836.43,0,0,0,0,26.246496,-81.78772,Residential,Wood,3
107080,FL,COLLIER COUNTY,0,693005.54,0,0,693005.54,484327.71,0,0,0,0,26.246496,-81.78772,Residential,Masonry,3
309282,FL,COLLIER COUNTY,0,3323.88,0,0,3323.88,5668.22,0,0,0,0,26.21977,-81.78213,Residential,Wood,1
814575,FL,COLLIER COUNTY,0,940848.84,0,0,940848.84,908363.21,0,0,0,0,26.225857,-81.790237,Residential,Masonry,1
860833,FL,COLLIER COUNTY,0,2794576.33,0,0,2794576.33,2258045.62,0,0,0,0,26.225857,-81.790237,Commercial,Reinforced Masonry,1
420669,FL,COLLIER COUNTY,0,19440000,0,0,19440000,28710000,0,0,0,0,26.211548,-81.77179,Commercial,Reinforced Concrete,1
388947,FL,COLLIER COUNTY,0,12690000,0,12690000,12690000,10530000,0,0,0,0,26.226886,-81.774837,Commercial,Reinforced Concrete,1
323294,FL,COLLIER COUNTY,0,267480,0,267480,267480,320727.78,0,13374,0,0,26.215363,-81.765915,Residential,Wood,1
619103,FL,COLLIER COUNTY,0,403110,0,403110,403110,326964.13,0,20155.5,0,0,26.220407,-81.757088,Residential,Masonry,3
736319,FL,COLLIER COUNTY,0,241686,0,241686,241686,361044.08,0,12084.3,0,0,26.22242,-81.767075,Residential,Wood,1
266555,FL,COLLIER COUNTY,0,859567.5,0,859567.5,859567.5,1189916.48,0,0,0,0,26.22242,-81.767075,Residential,Masonry,1
916575,FL,COLLIER COUNTY,0,892260,0,892260,892260,1398649.67,0,44613,0,0,26.22242,-81.767075,Residential,Masonry,1
416703,FL,COLLIER COUNTY,0,2142729,0,2142729,2142729,2091363.5,0,0,0,0,26.219721,-81.757347,Commercial,Reinforced Masonry,3
797209,FL,COLLIER COUNTY,0,2385684,0,2385684,2385684,3675403.86,0,119284.2,0,0,26.219721,-81.757347,Commercial,Reinforced Masonry,3
748176,FL,COLLIER COUNTY,0,2338983,0,2338983,2338983,3459262.3,0,0,0,0,26.219721,-81.757347,Commercial,Reinforced Masonry,3
100609,FL,COLLIER COUNTY,0,2862045,0,2862045,2862045,3501998.26,0,0,0,0,26.257208,-81.769348,Commercial,Reinforced Masonry,1
294231,FL,COLLIER COUNTY,0,3936906,0,3936906,3936906,3637701.14,0,196845.3,0,0,26.257208,-81.769348,Commercial,Reinforced Masonry,1
120265,FL,COLLIER COUNTY,0,378180,0,378180,378180,555924.6,0,18909,0,0,26.21561,-81.78784,Residential,Masonry,1
702227,FL,COLLIER COUNTY,0,2736054.43,0,0,2736054.43,4240304.33,0,0,0,0,26.21197,-81.77933,Commercial,Reinforced Masonry,1
546822,FL,COLLIER COUNTY,0,2212177.28,0,0,2212177.28,1826515.14,0,0,0,0,26.24329,-81.76707,Commercial,Reinforced Masonry,1
637178,FL,COLLIER COUNTY,775260,775260,775260,775260,775260,1257648.48,0,0,0,0,26.22478,-81.78984,Residential,Masonry,4
188817,FL,COLLIER COUNTY,0,2853847.16,0,0,2853847.16,2692570.55,0,0,0,0,26.21473,-81.77331,Commercial,Reinforced Masonry,1
489013,FL,COLLIER COUNTY,850344.3,850344.3,850344.3,850344.3,850344.3,884438,0,0,0,0,26.24225,-81.769043,Residential,Masonry,1
972706,FL,COLLIER COUNTY,0,108000,0,108000,108000,136488.24,0,3240,0,0,26.212648,-81.783096,Residential,Wood,1
810616,FL,COLLIER COUNTY,1267747.2,1267747.2,1267747.2,1267747.2,1267747.2,1771651.36,0,0,0,0,26.293962,-81.818443,Residential,Masonry,1
910713,FL,COLLIER COUNTY,0,38719.8,0,38719.8,38719.8,45274.29,0,0,0,0,26.305126,-81.796547,Residential,Wood,1
772012,FL,COLLIER COUNTY,0,0,0,0,4119300.88,4082639.1,0,0,0,0,26.312576,-81.792259,Commercial,Reinforced Masonry,1
964423,FL,COLLIER COUNTY,0,19386.34,0,0,19386.34,26374.64,0,0,0,0,26.29275,-81.8192,Residential,Wood,1
187720,FL,COLLIER COUNTY,0,1170357.04,0,0,1170357.04,1096175.13,0,0,0,0,26.272217,-81.782257,Residential,Masonry,3
819224,FL,COLLIER COUNTY,0,11728.16,0,0,11728.16,16391.18,0,0,0,0,26.272217,-81.782257,Residential,Wood,3
707445,FL,COLLIER COUNTY,0,7225.82,0,0,7225.82,9766.3,0,0,0,0,26.272217,-81.782257,Residential,Wood,3
187546,FL,COLLIER COUNTY,0,7225.82,0,0,7225.82,10269.91,0,0,0,0,26.272217,-81.782257,Residential,Wood,3
724785,FL,COLLIER COUNTY,0,40464.57,0,0,40464.57,33986.84,0,0,0,0,26.2933,-81.7832,Residential,Wood,4
172793,FL,COLLIER COUNTY,0,619229.91,0,0,619229.91,906072.07,0,0,0,0,26.2933,-81.7832,Residential,Masonry,4
579152,FL,COLLIER COUNTY,0,2308608,0,2308608,2308608,1976110.73,0,115430.4,0,0,26.292707,-81.756439,Commercial,Reinforced Masonry,1
290050,FL,COLLIER COUNTY,0,2685393,0,2685393,2685393,3415819.9,0,0,0,0,26.292707,-81.756439,Commercial,Reinforced Masonry,1
272182,FL,COLLIER COUNTY,0,4201740,0,4201740,4201740,3946080.93,0,210087,0,0,26.292707,-81.756439,Commercial,Reinforced Masonry,1
212126,FL,COLLIER COUNTY,0,2313036,0,2313036,2313036,3808182.47,0,115651.8,0,0,26.302376,-81.763153,Commercial,Reinforced Masonry,1
716311,FL,COLLIER COUNTY,0,6310298.7,0,6310298.7,6310298.7,6325796.79,0,0,0,0,26.27427,-81.77224,Commercial,Reinforced Masonry,1
785145,FL,COLLIER COUNTY,0,1710000,0,1710000,1710000,1702134,0,0,0,0,26.303827,-81.79821,Residential,Masonry,1
972994,FL,COLLIER COUNTY,0,1710000,0,1710000,1710000,1729897.56,0,0,0,0,26.303827,-81.79821,Residential,Masonry,1
157768,FL,COLLIER COUNTY,0,1710000,0,1710000,1710000,2441161.8,0,0,0,0,26.303827,-81.79821,Residential,Masonry,1
457457,FL,COLLIER COUNTY,0,648000,0,648000,648000,584236.8,0,0,0,0,26.303827,-81.79821,Residential,Masonry,1
548764,FL,COLLIER COUNTY,78480000,78480000,78480000,78480000,78480000,68310000,0,0,0,0,26.293962,-81.818443,Commercial,Steel Frame,1
873512,FL,COLLIER COUNTY,0,617715.54,0,0,617715.54,698759.82,0,0,0,0,26.27611,-81.74749,Residential,Masonry,1
453166,FL,COLLIER COUNTY,1655527.5,1655527.5,1655527.5,1655527.5,1655527.5,2766545.38,0,0,0,0,26.128502,-81.766266,Residential,Masonry,1
100433,FL,COLLIER COUNTY,757350,757350,757350,757350,757350,839901.91,0,0,0,0,26.128502,-81.766266,Residential,Masonry,1
108999,FL,COLLIER COUNTY,16386.3,16386.3,16386.3,16386.3,16386.3,16043.99,0,0,0,0,26.128502,-81.766266,Residential,Wood,1
655733,FL,COLLIER COUNTY,0,175685.4,0,175685.4,175685.4,171556.79,0,0,0,0,26.11001,-81.74561,Residential,Wood,1
418879,FL,COLLIER COUNTY,0,6854783.16,0,0,6854783.16,7114935.89,0,0,0,0,26.120989,-81.760185,Commercial,Reinforced Masonry,1
535113,FL,COLLIER COUNTY,0,1110244.51,0,0,1110244.51,1788355.21,0,0,0,0,26.130882,-81.772446,Residential,Masonry,1
331344,FL,COLLIER COUNTY,579924.9,579924.9,0,0,579924.9,742274.88,0,0,0,0,26.13713,-81.77628,Residential,Masonry,1
215526,FL,COLLIER COUNTY,180709.2,180709.2,0,0,180709.2,240409.74,0,0,0,0,26.1231,-81.7487,Residential,Wood,1
946485,FL,COLLIER COUNTY,0,1071642.17,0,0,1071642.17,1060392.07,0,0,0,0,26.127165,-81.766342,Residential,Masonry,1
738267,FL,COLLIER COUNTY,0,5987099.49,0,0,5987099.49,9360000,0,0,0,0,26.127165,-81.766342,Commercial,Reinforced Masonry,1
605552,FL,COLLIER COUNTY,0,14130000,0,0,14130000,16200000,0,0,0,0,26.127165,-81.766342,Commercial,Reinforced Concrete,1
684350,FL,COLLIER COUNTY,0,1455473.95,0,0,1455473.95,1497647.76,0,0,0,0,26.127165,-81.766342,Residential,Masonry,1
832773,FL,COLLIER COUNTY,0,76234.21,0,0,76234.21,129367.01,0,0,0,0,26.11389,-81.76225,Residential,Wood,1
727962,FL,COLLIER COUNTY,0,127979.22,0,0,127979.22,185871.91,0,0,0,0,26.11389,-81.76225,Residential,Wood,1
527794,FL,COLLIER COUNTY,0,59680.83,0,0,59680.83,67310.43,0,0,0,0,26.11389,-81.76225,Residential,Wood,1
892717,FL,COLLIER COUNTY,0,33053.7,0,0,33053.7,29542.08,0,0,0,0,26.11389,-81.76225,Residential,Wood,1
591915,FL,COLLIER COUNTY,0,33053.7,0,0,33053.7,45314.31,0,0,0,0,26.11389,-81.76225,Residential,Wood,1
535728,FL,COLLIER COUNTY,0,21664.23,0,0,21664.23,18261.04,0,0,0,0,26.11389,-81.76225,Residential,Wood,1
823826,FL,COLLIER COUNTY,0,21664.23,0,0,21664.23,16328.11,0,0,0,0,26.11389,-81.76225,Residential,Wood,1
896363,FL,COLLIER COUNTY,0,21664.23,0,0,21664.23,31038.95,0,0,0,0,26.11389,-81.76225,Residential,Wood,1
977863,FL,COLLIER COUNTY,0,21664.23,0,0,21664.23,19814.97,0,0,0,0,26.11389,-81.76225,Residential,Wood,1
381386,FL,COLLIER COUNTY,0,7945.75,0,0,7945.75,9542.69,0,0,0,0,26.11389,-81.76225,Residential,Wood,1
226103,FL,COLLIER COUNTY,0,14795.22,0,0,14795.22,11889.53,0,0,0,0,26.11389,-81.76225,Residential,Wood,1
801021,FL,COLLIER COUNTY,0,104382.28,0,0,104382.28,100657.92,0,0,0,0,26.10287,-81.78461,Residential,Wood,3
670120,FL,COLLIER COUNTY,0,1696.3,0,0,1696.3,2610.46,0,0,0,0,26.10287,-81.78461,Residential,Wood,3
294073,FL,COLLIER COUNTY,0,1696.3,0,0,1696.3,1912.01,0,0,0,0,26.10287,-81.78461,Residential,Wood,3
681102,FL,COLLIER COUNTY,0,35010000,0,0,35010000,48060000,0,0,0,0,26.127165,-81.766342,Commercial,Reinforced Concrete,1
694192,FL,COLLIER COUNTY,0,8121.11,0,0,8121.11,8786.33,0,0,0,0,26.127165,-81.766342,Residential,Wood,1
808580,FL,COLLIER COUNTY,0,2650491.5,0,0,2650491.5,3517308.24,0,0,0,0,26.127165,-81.766342,Commercial,Reinforced Masonry,1
756398,FL,COLLIER COUNTY,0,204420.7,0,0,204420.7,205981.66,0,0,0,0,26.10272,-81.77915,Residential,Wood,1
839107,FL,COLLIER COUNTY,0,1510723.51,0,0,1510723.51,1228446.33,0,0,0,0,26.10914,-81.763733,Residential,Masonry,1
257098,FL,COLLIER COUNTY,0,9093.95,0,0,9093.95,10467.5,0,0,0,0,26.10914,-81.763733,Residential,Wood,1
571679,FL,COLLIER COUNTY,0,9738.11,0,0,9738.11,8737.32,0,0,0,0,26.10914,-81.763733,Residential,Wood,1
986129,FL,COLLIER COUNTY,0,34500.69,0,0,34500.69,31153.2,0,0,0,0,26.10914,-81.763733,Residential,Wood,1
